Team,Opponent,Team-Score,Opponent-Score,Win,Date,Time,Location,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,DRtg,Season,Playoff,Home
Charlotte Bobcats,Houston Rockets,94,100,0,2013-01-21,2:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",34,81,0.42,6,15,0.4,20,24,0.833,8,32,40,17,5,10,10,27,0.513,0.457,0.185,0.29600000000000004,18.2,74.4,46.0,50.0,5.5,22.2,9.8,103.0,109.6,2012-13,0,1
Minnesota Timberwolves,Atlanta Hawks,96,104,0,2013-01-21,2:00 PM,"Philips Arena, Atlanta, Georgia",36,74,0.486,5,14,0.35700000000000004,19,26,0.731,10,20,30,24,12,6,17,21,0.562,0.52,0.18899999999999997,0.35100000000000003,28.6,74.1,48.4,66.7,13.1,10.9,16.6,105.0,113.7,2012-13,0,0
New York Knicks,Brooklyn Nets,85,88,0,2013-01-21,3:30 PM,"Madison Square Garden (IV), New York, New York",34,84,0.405,6,21,0.28600000000000003,11,17,0.647,7,30,37,14,11,2,5,20,0.465,0.44,0.25,0.20199999999999999,14.9,71.4,41.6,41.2,12.5,4.0,5.2,96.8,100.2,2012-13,0,1
Philadelphia 76ers,San Antonio Spurs,85,90,0,2013-01-21,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",37,84,0.44,4,14,0.28600000000000003,7,11,0.636,7,35,42,25,6,6,16,16,0.478,0.46399999999999997,0.16699999999999998,0.131,15.6,79.5,47.2,67.6,6.3,9.5,15.3,88.7,93.9,2012-13,0,1
Portland Trail Blazers,Washington Wizards,95,98,0,2013-01-21,7:00 PM,"Rose Garden Arena, Portland, Oregon",37,81,0.457,7,24,0.292,14,18,0.778,10,32,42,25,5,3,13,17,0.534,0.5,0.29600000000000004,0.222,23.3,74.4,48.8,67.6,5.4,4.6,12.8,103.4,106.7,2012-13,0,1
Los Angeles Lakers,Chicago Bulls,83,95,0,2013-01-21,8:30 PM,"United Center, Chicago, Illinois",32,81,0.395,3,17,0.17600000000000002,16,23,0.696,15,35,50,15,5,9,15,16,0.455,0.414,0.21,0.284,36.6,71.4,55.6,46.9,5.7,11.8,14.1,94.7,108.4,2012-13,0,0
Cleveland Cavaliers,Boston Celtics,95,90,1,2013-01-22,7:00 PM,"Quicken Loans Arena, Cleveland, Ohio",37,82,0.451,2,12,0.16699999999999998,19,22,0.8640000000000001,8,31,39,28,7,7,13,22,0.518,0.46299999999999997,0.146,0.268,20.0,66.0,44.8,75.7,7.6,10.4,12.4,103.2,97.8,2012-13,0,1
Milwaukee Bucks,Philadelphia 76ers,110,102,1,2013-01-22,7:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",41,79,0.519,7,16,0.43799999999999994,21,33,0.636,12,26,38,24,10,5,12,13,0.588,0.563,0.203,0.418,30.8,57.8,45.2,58.5,10.9,6.3,11.4,119.6,110.9,2012-13,0,1
Detroit Pistons,Orlando Magic,105,90,1,2013-01-22,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",42,91,0.462,7,23,0.304,14,21,0.667,16,38,54,23,8,5,8,13,0.524,0.5,0.253,0.231,31.4,86.4,56.8,54.8,8.7,7.8,7.4,113.9,97.6,2012-13,0,1
Oklahoma City Thunder,Los Angeles Clippers,109,97,1,2013-01-22,7:30 PM,"STAPLES Center, Los Angeles, California",41,78,0.526,15,27,0.556,12,14,0.857,10,27,37,24,6,4,16,26,0.648,0.622,0.34600000000000003,0.179,30.3,69.2,51.4,58.5,6.8,5.9,16.0,124.4,110.7,2012-13,0,0
Boston Celtics,Cleveland Cavaliers,90,95,0,2013-01-22,7:00 PM,"Quicken Loans Arena, Cleveland, Ohio",32,84,0.381,7,17,0.41200000000000003,19,22,0.8640000000000001,16,32,48,24,5,8,16,18,0.48,0.423,0.20199999999999999,0.262,34.0,80.0,55.2,75.0,5.4,11.4,14.6,97.8,103.2,2012-13,0,0
Philadelphia 76ers,Milwaukee Bucks,102,110,0,2013-01-22,7:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",42,95,0.442,8,16,0.5,10,13,0.769,19,27,46,29,6,3,16,22,0.506,0.484,0.168,0.13699999999999998,42.2,69.2,54.8,69.0,6.5,4.8,13.7,110.9,119.6,2012-13,0,0
Orlando Magic,Detroit Pistons,90,105,0,2013-01-22,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",38,84,0.452,8,20,0.4,6,8,0.75,6,35,41,27,4,2,13,20,0.514,0.5,0.23800000000000002,0.095,13.6,68.6,43.2,71.1,4.3,2.9,12.9,97.6,113.9,2012-13,0,0
Los Angeles Clippers,Oklahoma City Thunder,97,109,0,2013-01-22,7:30 PM,"STAPLES Center, Los Angeles, California",39,84,0.46399999999999997,4,16,0.25,15,21,0.7140000000000001,12,23,35,15,8,7,10,17,0.52,0.488,0.19,0.25,30.8,69.7,48.6,38.5,9.1,13.7,9.7,110.7,124.4,2012-13,0,1
Chicago Bulls,Detroit Pistons,85,82,1,2013-01-23,7:00 PM,"United Center, Chicago, Illinois",31,71,0.43700000000000006,3,14,0.214,20,26,0.769,14,29,43,21,5,5,14,18,0.516,0.45799999999999996,0.19699999999999998,0.366,36.8,69.0,53.8,67.7,6.1,7.2,14.5,104.1,100.4,2012-13,0,1
Denver Nuggets,Houston Rockets,105,95,1,2013-01-23,7:00 PM,"Toyota Center, Houston, Texas",40,86,0.465,8,21,0.381,17,25,0.68,11,30,41,22,13,8,14,12,0.541,0.512,0.244,0.29100000000000004,26.2,81.1,51.9,55.0,13.1,16.3,12.6,106.1,96.0,2012-13,0,0
Atlanta Hawks,Charlotte Bobcats,104,92,1,2013-01-23,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",43,87,0.494,12,25,0.48,6,12,0.5,13,32,45,31,7,6,16,22,0.564,0.563,0.287,0.138,30.2,74.4,52.3,72.1,7.5,9.8,14.8,111.3,98.5,2012-13,0,0
Brooklyn Nets,Minnesota Timberwolves,91,83,1,2013-01-23,7:00 PM,"Target Center, Minneapolis, Minnesota",37,84,0.44,6,20,0.3,11,16,0.688,14,31,45,19,9,4,14,16,0.5,0.47600000000000003,0.23800000000000002,0.19,31.1,83.8,54.9,51.4,10.0,5.9,13.3,101.5,92.6,2012-13,0,0
Phoenix Suns,Sacramento Kings,106,96,1,2013-01-23,7:00 PM,"Sleep Train Arena, Sacramento, California",43,90,0.478,6,19,0.316,14,16,0.875,10,20,30,30,14,4,11,22,0.546,0.511,0.21100000000000002,0.17800000000000002,24.4,52.6,38.0,69.8,15.0,5.9,10.2,113.4,102.7,2012-13,0,0
Portland Trail Blazers,Indiana Pacers,100,80,1,2013-01-23,7:00 PM,"Rose Garden Arena, Portland, Oregon",44,78,0.564,2,11,0.182,10,12,0.833,7,35,42,29,4,4,15,17,0.6,0.5770000000000001,0.141,0.154,22.6,77.8,55.3,65.9,4.5,7.0,15.3,112.7,90.1,2012-13,0,1
Memphis Grizzlies,Los Angeles Lakers,106,93,1,2013-01-23,7:00 PM,"FedEx Forum, Memphis, Tennessee",47,96,0.49,4,13,0.308,8,10,0.8,16,36,52,22,7,8,12,28,0.528,0.51,0.135,0.10400000000000001,37.2,83.7,60.5,46.8,7.5,14.3,10.7,114.0,100.0,2012-13,0,1
Utah Jazz,Washington Wizards,92,88,1,2013-01-23,7:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",38,85,0.447,3,12,0.25,13,19,0.684,9,42,51,24,8,7,14,18,0.493,0.465,0.141,0.22399999999999998,18.8,77.8,50.0,63.2,8.2,10.3,13.0,94.1,90.0,2012-13,0,1
Golden State Warriors,Oklahoma City Thunder,104,99,1,2013-01-23,7:30 PM,"Oracle Arena, Oakland, California",37,84,0.44,6,23,0.261,24,27,0.889,11,29,40,20,10,3,15,21,0.542,0.47600000000000003,0.27399999999999997,0.321,26.8,76.3,50.6,54.1,10.3,4.8,13.5,107.5,102.3,2012-13,0,1
San Antonio Spurs,New Orleans Hornets,106,102,1,2013-01-23,7:30 PM,"AT&T Center, San Antonio, Texas",43,80,0.5379999999999999,8,25,0.32,12,23,0.522,6,33,39,29,9,3,8,20,0.588,0.588,0.313,0.28800000000000003,14.3,76.7,45.9,67.4,9.8,4.7,8.2,115.2,110.8,2012-13,0,1
Miami Heat,Toronto Raptors,123,116,1,2013-01-23,7:30 PM,"AmericanAirlines Arena, Miami, Florida",45,82,0.5489999999999999,9,22,0.409,24,38,0.632,16,37,53,26,5,3,13,21,0.623,0.604,0.268,0.46299999999999997,43.2,84.1,65.4,57.8,5.3,5.3,11.6,130.3,122.9,2012-13,0,1
Detroit Pistons,Chicago Bulls,82,85,0,2013-01-23,7:00 PM,"United Center, Chicago, Illinois",34,82,0.415,4,13,0.308,10,14,0.7140000000000001,13,24,37,20,6,4,12,22,0.465,0.439,0.159,0.171,31.0,63.2,46.3,58.8,7.3,7.0,12.0,100.4,104.1,2012-13,0,0
Houston Rockets,Denver Nuggets,95,105,0,2013-01-23,7:00 PM,"Toyota Center, Houston, Texas",37,83,0.446,11,34,0.324,10,13,0.769,7,31,38,24,8,7,22,21,0.535,0.512,0.41,0.157,18.9,73.8,48.1,64.9,8.1,10.8,19.9,96.0,106.1,2012-13,0,1
Charlotte Bobcats,Atlanta Hawks,92,104,0,2013-01-23,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",31,76,0.408,6,15,0.4,24,29,0.828,11,30,41,18,11,8,18,15,0.518,0.447,0.19699999999999998,0.382,25.6,69.8,47.7,58.1,11.8,12.9,16.9,98.5,111.3,2012-13,0,1
Minnesota Timberwolves,Brooklyn Nets,83,91,0,2013-01-23,7:00 PM,"Target Center, Minneapolis, Minnesota",38,83,0.45799999999999996,3,15,0.2,4,6,0.667,6,31,37,25,7,7,13,17,0.485,0.47600000000000003,0.18100000000000002,0.07200000000000001,16.2,68.9,45.1,65.8,7.8,10.9,13.2,92.6,101.5,2012-13,0,1
Sacramento Kings,Phoenix Suns,96,106,0,2013-01-23,7:00 PM,"Sleep Train Arena, Sacramento, California",38,79,0.48100000000000004,5,11,0.455,15,24,0.625,18,31,49,23,8,9,24,22,0.536,0.513,0.139,0.304,47.4,75.6,62.0,60.5,8.6,12.7,21.1,102.7,113.4,2012-13,0,1
Indiana Pacers,Portland Trail Blazers,80,100,0,2013-01-23,7:00 PM,"Rose Garden Arena, Portland, Oregon",30,80,0.375,6,23,0.261,14,17,0.8240000000000001,10,24,34,16,8,2,13,20,0.457,0.413,0.28800000000000003,0.213,22.2,77.4,44.7,53.3,9.0,3.0,12.9,90.1,112.7,2012-13,0,0
Los Angeles Lakers,Memphis Grizzlies,93,106,0,2013-01-23,7:00 PM,"FedEx Forum, Memphis, Tennessee",31,73,0.425,7,17,0.41200000000000003,24,32,0.75,7,27,34,15,5,8,15,13,0.534,0.473,0.233,0.43799999999999994,16.3,62.8,39.5,48.4,5.4,9.6,14.7,100.0,114.0,2012-13,0,0
Washington Wizards,Utah Jazz,88,92,0,2013-01-23,7:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",31,86,0.36,7,18,0.389,19,26,0.731,12,39,51,20,9,7,15,19,0.452,0.401,0.209,0.302,22.2,81.3,50.0,64.5,9.2,9.6,13.3,90.0,94.1,2012-13,0,0
Oklahoma City Thunder,Golden State Warriors,99,104,0,2013-01-23,7:30 PM,"Oracle Arena, Oakland, California",36,78,0.462,5,16,0.313,22,27,0.815,9,30,39,20,9,7,19,20,0.551,0.494,0.205,0.34600000000000003,23.7,73.2,49.4,55.6,9.3,11.5,17.5,102.3,107.5,2012-13,0,0
New Orleans Hornets,San Antonio Spurs,102,106,0,2013-01-23,7:30 PM,"AT&T Center, San Antonio, Texas",38,81,0.469,10,17,0.588,16,23,0.696,10,36,46,24,6,4,13,20,0.56,0.531,0.21,0.284,23.3,85.7,54.1,63.2,6.5,7.3,12.5,110.8,115.2,2012-13,0,0
Toronto Raptors,Miami Heat,116,123,0,2013-01-23,7:30 PM,"AmericanAirlines Arena, Miami, Florida",44,88,0.5,14,31,0.452,14,18,0.778,7,21,28,26,8,1,8,30,0.605,0.58,0.35200000000000004,0.205,15.9,56.8,34.6,59.1,8.5,1.7,7.7,122.9,130.3,2012-13,0,0
Toronto Raptors,Orlando Magic,97,95,1,2013-01-24,7:00 PM,"Amway Center, Orlando, Florida",39,78,0.5,4,16,0.25,15,19,0.789,7,31,38,25,3,7,10,20,0.562,0.526,0.205,0.244,18.4,75.6,48.1,64.1,3.4,11.1,10.4,109.0,106.8,2012-13,0,0
New York Knicks,Boston Celtics,89,86,1,2013-01-24,8:00 PM,"TD Garden, Boston, Massachusetts",32,83,0.386,8,28,0.28600000000000003,17,20,0.85,11,38,49,12,7,5,10,23,0.485,0.434,0.337,0.24100000000000002,22.0,84.4,51.6,37.5,7.7,8.6,9.8,98.5,95.2,2012-13,0,0
Phoenix Suns,Los Angeles Clippers,93,88,1,2013-01-24,8:30 PM,"US Airways Center, Phoenix, Arizona",30,71,0.423,5,16,0.313,28,37,0.757,8,35,43,18,7,4,14,23,0.5329999999999999,0.45799999999999996,0.225,0.521,20.5,71.4,48.9,60.0,7.6,6.2,13.8,101.1,95.7,2012-13,0,1
Orlando Magic,Toronto Raptors,95,97,0,2013-01-24,7:00 PM,"Amway Center, Orlando, Florida",35,81,0.43200000000000005,8,18,0.444,17,20,0.85,10,31,41,22,6,4,13,12,0.529,0.48100000000000004,0.222,0.247,24.4,81.6,51.9,62.9,6.7,6.5,12.6,106.8,109.0,2012-13,0,1
Boston Celtics,New York Knicks,86,89,0,2013-01-24,8:00 PM,"TD Garden, Boston, Massachusetts",31,76,0.408,3,18,0.16699999999999998,21,28,0.75,7,39,46,18,6,3,12,23,0.48700000000000004,0.428,0.237,0.368,15.6,78.0,48.4,58.1,6.6,5.5,12.0,95.2,98.5,2012-13,0,1
Los Angeles Clippers,Phoenix Suns,88,93,0,2013-01-24,8:30 PM,"US Airways Center, Phoenix, Arizona",33,83,0.39799999999999996,6,18,0.33299999999999996,16,26,0.615,14,31,45,20,5,4,15,25,0.466,0.434,0.217,0.313,28.6,79.5,51.1,60.6,5.4,7.3,13.7,95.7,101.1,2012-13,0,0
Washington Wizards,Minnesota Timberwolves,114,101,1,2013-01-25,7:00 PM,"Verizon Center, Washington, District of Columbia",48,83,0.578,8,17,0.47100000000000003,10,17,0.588,6,29,35,29,8,8,16,27,0.63,0.627,0.205,0.205,18.8,56.9,42.2,60.4,8.3,10.8,15.0,117.9,104.5,2012-13,0,1
Chicago Bulls,Golden State Warriors,103,87,1,2013-01-25,7:00 PM,"United Center, Chicago, Illinois",41,88,0.466,9,20,0.45,12,18,0.667,16,40,56,22,4,8,15,26,0.537,0.517,0.22699999999999998,0.205,37.2,80.0,60.2,53.7,4.4,13.6,13.5,112.7,95.2,2012-13,0,1
Oklahoma City Thunder,Sacramento Kings,105,95,1,2013-01-25,7:00 PM,"Sleep Train Arena, Sacramento, California",37,76,0.48700000000000004,6,23,0.261,25,30,0.833,8,39,47,27,10,6,20,20,0.589,0.526,0.303,0.395,20.5,83.0,54.7,73.0,9.9,8.5,18.3,103.6,93.7,2012-13,0,0
Houston Rockets,New Orleans Hornets,100,82,1,2013-01-25,7:00 PM,"New Orleans Arena, New Orleans, Louisiana",34,71,0.479,11,21,0.524,21,26,0.8079999999999999,13,31,44,23,8,7,21,24,0.607,0.556,0.29600000000000004,0.366,37.1,72.1,56.4,67.6,9.1,11.7,20.3,113.6,93.1,2012-13,0,0
Memphis Grizzlies,Brooklyn Nets,101,77,1,2013-01-25,7:00 PM,"FedEx Forum, Memphis, Tennessee",47,90,0.522,4,9,0.444,3,8,0.375,15,30,45,25,6,3,12,21,0.54,0.544,0.1,0.08900000000000001,34.9,76.9,54.9,53.2,6.9,5.6,11.4,116.2,88.6,2012-13,0,1
San Antonio Spurs,Dallas Mavericks,113,107,1,2013-01-25,7:00 PM,"American Airlines Center, Dallas, Texas",43,89,0.483,9,23,0.391,18,24,0.75,8,38,46,29,11,1,15,17,0.5670000000000001,0.534,0.258,0.27,17.8,79.2,49.5,67.4,10.7,1.4,13.1,109.6,103.8,2012-13,0,0
Los Angeles Lakers,Utah Jazz,102,84,1,2013-01-25,7:30 PM,"STAPLES Center, Los Angeles, California",43,80,0.5379999999999999,9,21,0.429,7,13,0.5379999999999999,12,33,45,26,7,3,18,14,0.595,0.594,0.263,0.163,36.4,78.6,60.0,60.5,8.0,4.5,17.4,116.3,95.8,2012-13,0,1
Cleveland Cavaliers,Milwaukee Bucks,113,108,1,2013-01-25,7:30 PM,"Quicken Loans Arena, Cleveland, Ohio",45,86,0.523,6,15,0.4,17,22,0.773,8,36,44,27,10,5,16,17,0.591,0.5579999999999999,0.174,0.256,21.1,76.6,51.8,60.0,9.8,7.8,14.3,111.1,106.1,2012-13,0,1
Atlanta Hawks,Boston Celtics,123,111,1,2013-01-25,7:30 PM,"Philips Arena, Atlanta, Georgia",42,94,0.447,12,36,0.33299999999999996,27,36,0.75,12,37,49,31,10,6,12,21,0.56,0.511,0.38299999999999995,0.38299999999999995,24.0,78.7,50.5,73.8,9.2,8.1,9.8,113.1,102.1,2012-13,0,1
Miami Heat,Detroit Pistons,110,88,1,2013-01-25,7:30 PM,"AmericanAirlines Arena, Miami, Florida",43,77,0.5579999999999999,5,17,0.294,19,23,0.826,9,27,36,24,12,4,12,17,0.631,0.591,0.221,0.299,28.1,69.2,50.7,55.8,13.7,6.7,12.1,126.0,100.8,2012-13,0,1
Minnesota Timberwolves,Washington Wizards,101,114,0,2013-01-25,7:00 PM,"Verizon Center, Washington, District of Columbia",39,88,0.44299999999999995,3,14,0.214,20,33,0.606,22,26,48,27,8,2,16,20,0.493,0.46,0.159,0.375,43.1,81.3,57.8,69.2,8.3,3.0,13.5,104.5,117.9,2012-13,0,0
Golden State Warriors,Chicago Bulls,87,103,0,2013-01-25,7:00 PM,"United Center, Chicago, Illinois",27,78,0.34600000000000003,4,19,0.21100000000000002,29,33,0.879,10,27,37,12,6,5,11,19,0.47,0.37200000000000005,0.244,0.423,20.0,62.8,39.8,44.4,6.6,7.4,10.6,95.2,112.7,2012-13,0,0
Sacramento Kings,Oklahoma City Thunder,95,105,0,2013-01-25,7:00 PM,"Sleep Train Arena, Sacramento, California",36,86,0.419,8,15,0.5329999999999999,15,21,0.7140000000000001,8,31,39,15,11,3,18,27,0.499,0.465,0.174,0.244,17.0,79.5,45.3,41.7,10.9,5.7,15.9,93.7,103.6,2012-13,0,1
New Orleans Hornets,Houston Rockets,82,100,0,2013-01-25,7:00 PM,"New Orleans Arena, New Orleans, Louisiana",31,80,0.38799999999999996,3,20,0.15,17,20,0.85,12,22,34,20,8,7,15,26,0.462,0.406,0.25,0.25,27.9,62.9,43.6,64.5,9.1,14.0,14.5,93.1,113.6,2012-13,0,1
Brooklyn Nets,Memphis Grizzlies,77,101,0,2013-01-25,7:00 PM,"FedEx Forum, Memphis, Tennessee",29,71,0.408,3,17,0.17600000000000002,16,25,0.64,9,28,37,16,6,8,14,11,0.47,0.43,0.239,0.35200000000000004,23.1,65.1,45.1,55.2,6.9,9.9,14.6,88.6,116.2,2012-13,0,0
Dallas Mavericks,San Antonio Spurs,107,113,0,2013-01-25,7:00 PM,"American Airlines Center, Dallas, Texas",42,91,0.462,6,18,0.33299999999999996,17,18,0.9440000000000001,10,37,47,20,8,7,14,19,0.541,0.495,0.198,0.198,20.8,82.2,50.5,47.6,7.8,10.6,12.4,103.8,109.6,2012-13,0,1
Utah Jazz,Los Angeles Lakers,84,102,0,2013-01-25,7:30 PM,"STAPLES Center, Los Angeles, California",34,81,0.42,3,14,0.214,13,16,0.813,9,21,30,16,14,4,10,14,0.47700000000000004,0.43799999999999994,0.17300000000000001,0.198,21.4,63.6,40.0,47.1,16.0,6.8,10.2,95.8,116.3,2012-13,0,0
Milwaukee Bucks,Cleveland Cavaliers,108,113,0,2013-01-25,7:30 PM,"Quicken Loans Arena, Cleveland, Ohio",43,92,0.467,14,28,0.5,8,13,0.615,11,30,41,34,6,6,17,20,0.5529999999999999,0.5429999999999999,0.304,0.141,23.4,78.9,48.2,79.1,5.9,8.5,14.8,106.1,111.1,2012-13,0,0
Boston Celtics,Atlanta Hawks,111,123,0,2013-01-25,7:30 PM,"Philips Arena, Atlanta, Georgia",42,93,0.452,7,19,0.368,20,20,1.0,10,38,48,28,8,1,21,30,0.545,0.489,0.204,0.215,21.3,76.0,49.5,66.7,7.4,1.7,17.1,102.1,113.1,2012-13,0,0
Detroit Pistons,Miami Heat,88,110,0,2013-01-25,7:30 PM,"AmericanAirlines Arena, Miami, Florida",34,72,0.47200000000000003,4,12,0.33299999999999996,16,23,0.696,12,23,35,11,9,2,18,18,0.536,0.5,0.16699999999999998,0.319,30.8,71.9,49.3,32.4,10.3,3.3,18.0,100.8,126.0,2012-13,0,0
Philadelphia 76ers,New York Knicks,97,80,1,2013-01-26,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",38,75,0.507,6,19,0.316,15,22,0.682,4,30,34,16,6,5,11,22,0.573,0.547,0.253,0.293,11.1,66.7,42.0,42.1,6.8,9.3,11.5,109.2,90.0,2012-13,0,1
Washington Wizards,Chicago Bulls,86,73,1,2013-01-26,7:00 PM,"Verizon Center, Washington, District of Columbia",34,79,0.43,3,10,0.3,15,19,0.789,9,33,42,20,6,2,9,14,0.49200000000000005,0.449,0.127,0.24100000000000002,20.9,82.5,50.6,58.8,7.1,3.6,9.3,101.5,86.2,2012-13,0,1
Houston Rockets,Brooklyn Nets,119,106,1,2013-01-26,7:00 PM,"Toyota Center, Houston, Texas",43,87,0.494,12,28,0.429,21,27,0.778,14,36,50,31,6,3,11,18,0.602,0.563,0.322,0.31,36.8,83.7,61.7,72.1,6.6,6.8,10.0,130.6,116.4,2012-13,0,1
Portland Trail Blazers,Los Angeles Clippers,101,100,1,2013-01-26,7:00 PM,"Rose Garden Arena, Portland, Oregon",35,75,0.467,11,25,0.44,20,21,0.9520000000000001,9,23,32,23,10,1,14,19,0.599,0.54,0.33299999999999996,0.28,25.7,60.5,43.8,65.7,11.6,1.5,14.3,117.5,116.4,2012-13,0,1
Denver Nuggets,Sacramento Kings,121,93,1,2013-01-26,7:00 PM,"Pepsi Center, Denver, Colorado",47,89,0.528,13,31,0.419,14,17,0.8240000000000001,10,41,51,34,13,7,15,21,0.627,0.601,0.348,0.191,27.0,75.9,56.0,72.3,12.9,10.6,13.5,120.2,92.4,2012-13,0,1
Cleveland Cavaliers,Toronto Raptors,99,98,1,2013-01-26,7:00 PM,"Air Canada Centre, Toronto, Canada",37,78,0.474,6,11,0.545,19,22,0.8640000000000001,10,29,39,12,8,4,15,22,0.565,0.513,0.141,0.282,26.3,72.5,50.0,32.4,8.8,6.2,14.6,108.7,107.6,2012-13,0,0
Charlotte Bobcats,Minnesota Timberwolves,102,101,1,2013-01-26,7:30 PM,"Time Warner Cable Arena, Charlotte, North Carolina",37,73,0.507,5,11,0.455,23,26,0.885,8,30,38,21,5,10,17,22,0.604,0.541,0.151,0.35600000000000004,25.8,81.1,55.9,56.8,5.4,17.5,16.8,110.5,109.4,2012-13,0,1
Utah Jazz,Indiana Pacers,114,110,1,2013-01-26,7:30 PM,"EnergySolutions Arena, Salt Lake City, Utah",44,83,0.53,3,10,0.3,23,26,0.885,9,19,28,28,17,6,14,18,0.604,0.5479999999999999,0.12,0.313,26.5,52.8,40.0,63.6,18.1,9.8,12.9,121.7,117.4,2012-13,0,1
Milwaukee Bucks,Golden State Warriors,109,102,1,2013-01-26,7:30 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",41,101,0.406,13,30,0.433,14,20,0.7,22,36,58,24,7,7,12,15,0.496,0.47,0.297,0.198,36.7,75.0,53.7,58.5,7.2,10.8,9.9,111.6,104.4,2012-13,0,1
San Antonio Spurs,Phoenix Suns,108,99,1,2013-01-26,7:30 PM,"AT&T Center, San Antonio, Texas",41,83,0.494,7,24,0.292,19,23,0.826,7,31,38,20,7,1,9,16,0.58,0.536,0.289,0.27699999999999997,16.7,77.5,46.3,48.8,7.5,1.4,8.8,116.3,106.6,2012-13,0,1
New York Knicks,Philadelphia 76ers,80,97,0,2013-01-26,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",28,81,0.34600000000000003,4,27,0.14800000000000002,20,23,0.87,15,32,47,17,6,4,16,17,0.439,0.37,0.33299999999999996,0.284,33.3,88.9,58.0,60.7,6.8,7.1,14.9,90.0,109.2,2012-13,0,0
Chicago Bulls,Washington Wizards,73,86,0,2013-01-26,7:00 PM,"Verizon Center, Washington, District of Columbia",29,71,0.408,4,15,0.267,11,12,0.917,7,34,41,19,5,6,16,16,0.479,0.43700000000000006,0.21100000000000002,0.16899999999999998,17.5,79.1,49.4,65.5,5.9,8.7,17.3,86.2,101.5,2012-13,0,0
Brooklyn Nets,Houston Rockets,106,119,0,2013-01-26,7:00 PM,"Toyota Center, Houston, Texas",36,80,0.45,16,36,0.444,18,21,0.857,7,24,31,21,7,10,10,20,0.594,0.55,0.45,0.263,16.3,63.2,38.3,58.3,7.7,16.9,10.1,116.4,130.6,2012-13,0,0
Los Angeles Clippers,Portland Trail Blazers,100,101,0,2013-01-26,7:00 PM,"Rose Garden Arena, Portland, Oregon",40,81,0.494,7,16,0.43799999999999994,13,17,0.765,15,26,41,25,6,4,15,22,0.565,0.537,0.198,0.21,39.5,74.3,56.2,62.5,7.0,8.0,14.5,116.4,117.5,2012-13,0,0
Sacramento Kings,Denver Nuggets,93,121,0,2013-01-26,7:00 PM,"Pepsi Center, Denver, Colorado",37,88,0.42,8,22,0.364,11,22,0.5,13,27,40,20,8,5,19,16,0.47600000000000003,0.466,0.25,0.25,24.1,73.0,44.0,54.1,7.9,8.6,16.3,92.4,120.2,2012-13,0,0
Toronto Raptors,Cleveland Cavaliers,98,99,0,2013-01-26,7:00 PM,"Air Canada Centre, Toronto, Canada",40,82,0.488,5,17,0.294,13,18,0.722,11,28,39,22,6,4,15,23,0.545,0.518,0.207,0.22,27.5,73.7,50.0,55.0,6.6,6.0,14.3,107.6,108.7,2012-13,0,1
Minnesota Timberwolves,Charlotte Bobcats,101,102,0,2013-01-26,7:30 PM,"Time Warner Cable Arena, Charlotte, North Carolina",37,77,0.48100000000000004,10,20,0.5,17,23,0.7390000000000001,7,23,30,23,8,4,16,24,0.58,0.545,0.26,0.299,18.9,74.2,44.1,62.2,8.7,6.5,15.5,109.4,110.5,2012-13,0,0
Indiana Pacers,Utah Jazz,110,114,0,2013-01-26,7:30 PM,"EnergySolutions Arena, Salt Lake City, Utah",44,82,0.537,7,21,0.33299999999999996,15,18,0.833,17,25,42,21,9,5,21,24,0.612,0.579,0.256,0.22,47.2,73.5,60.0,47.7,9.6,6.8,18.9,117.4,121.7,2012-13,0,0
Golden State Warriors,Milwaukee Bucks,102,109,0,2013-01-26,7:30 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",39,93,0.419,13,28,0.46399999999999997,11,11,1.0,12,38,50,25,8,4,15,25,0.521,0.489,0.301,0.11800000000000001,25.0,63.3,46.3,64.1,8.2,5.6,13.3,104.4,111.6,2012-13,0,0
Phoenix Suns,San Antonio Spurs,99,108,0,2013-01-26,7:30 PM,"AT&T Center, San Antonio, Texas",41,81,0.506,6,12,0.5,11,14,0.7859999999999999,9,35,44,30,4,0,15,19,0.568,0.5429999999999999,0.14800000000000002,0.17300000000000001,22.5,83.3,53.7,73.2,4.3,0.0,14.7,106.6,116.3,2012-13,0,0
