Team,Opponent,Team-Score,Opponent-Score,Win,Date,Time,Location,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,DRtg,Season,Playoff,Home
Orlando Magic,Chicago Bulls,102,89,1,2016-03-02,7:00 PM,"Amway Center, Orlando, Florida",39,97,0.402,7,21,0.33299999999999996,17,22,0.773,8,51,59,25,5,6,10,14,0.478,0.43799999999999994,0.21600000000000003,0.22699999999999998,15.7,91.1,55.1,64.1,4.7,7.5,8.6,96.8,84.5,2015-16,0,1
Boston Celtics,Portland Trail Blazers,116,93,1,2016-03-02,7:30 PM,"TD Garden, Boston, Massachusetts",43,107,0.402,7,26,0.26899999999999996,23,24,0.958,19,38,57,20,9,8,5,16,0.493,0.435,0.243,0.22399999999999998,34.5,76.0,54.3,46.5,9.4,14.5,4.1,121.4,97.3,2015-16,0,1
Houston Rockets,New Orleans Pelicans,100,95,1,2016-03-02,8:00 PM,"Toyota Center, Houston, Texas",36,81,0.444,3,35,0.086,25,38,0.6579999999999999,8,43,51,20,15,9,21,14,0.512,0.46299999999999997,0.43200000000000005,0.469,17.8,87.8,54.3,55.6,13.7,17.0,17.7,91.4,86.9,2015-16,0,1
Denver Nuggets,Los Angeles Lakers,117,107,1,2016-03-02,9:00 PM,"Pepsi Center, Denver, Colorado",38,78,0.48700000000000004,12,23,0.522,29,38,0.763,7,35,42,22,3,6,11,20,0.618,0.564,0.295,0.48700000000000004,21.9,85.4,57.5,57.9,3.2,12.5,10.4,126.0,115.2,2015-16,0,1
Los Angeles Clippers,Oklahoma City Thunder,103,98,1,2016-03-02,10:30 PM,"STAPLES Center, Los Angeles, California",40,98,0.408,9,32,0.281,14,21,0.667,12,33,45,26,11,3,6,13,0.48,0.45399999999999996,0.327,0.214,21.1,64.7,41.7,65.0,11.2,4.8,5.3,104.9,99.8,2015-16,0,1
Washington Wizards,Minnesota Timberwolves,104,98,1,2016-03-02,8:00 PM,"Target Center, Minneapolis, Minnesota",42,84,0.5,11,29,0.379,9,13,0.6920000000000001,5,31,36,25,8,3,17,22,0.58,0.565,0.345,0.155,12.2,77.5,44.4,59.5,8.1,4.9,15.9,105.1,99.0,2015-16,0,0
Charlotte Hornets,Philadelphia 76ers,119,99,1,2016-03-02,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",40,81,0.494,10,25,0.4,29,35,0.8290000000000001,8,42,50,20,9,7,12,21,0.617,0.556,0.309,0.43200000000000005,20.5,85.7,56.8,50.0,9.0,13.5,11.1,119.2,99.2,2015-16,0,0
Utah Jazz,Toronto Raptors,94,104,0,2016-03-02,7:30 PM,"Air Canada Centre, Toronto, Canada",37,83,0.446,10,26,0.385,10,16,0.625,10,23,33,21,6,6,9,21,0.522,0.506,0.313,0.193,22.2,69.7,42.3,56.8,7.0,10.3,9.1,109.4,121.0,2015-16,0,0
Chicago Bulls,Orlando Magic,89,102,0,2016-03-02,7:00 PM,"Amway Center, Orlando, Florida",38,99,0.384,6,19,0.316,7,11,0.636,5,43,48,24,6,2,7,17,0.429,0.414,0.192,0.111,8.9,84.3,44.9,63.2,5.7,2.6,6.3,84.5,96.8,2015-16,0,0
Portland Trail Blazers,Boston Celtics,93,116,0,2016-03-02,7:30 PM,"TD Garden, Boston, Massachusetts",34,84,0.405,11,29,0.379,14,20,0.7,12,36,48,15,4,7,14,21,0.501,0.47,0.345,0.23800000000000002,24.0,65.5,45.7,44.1,4.2,8.6,13.1,97.3,121.4,2015-16,0,0
New Orleans Pelicans,Houston Rockets,95,100,0,2016-03-02,8:00 PM,"Toyota Center, Houston, Texas",36,90,0.4,14,37,0.37799999999999995,9,13,0.6920000000000001,6,37,43,24,10,3,22,28,0.496,0.478,0.41100000000000003,0.14400000000000002,12.2,82.2,45.7,66.7,9.1,6.5,18.7,86.9,91.4,2015-16,0,0
Los Angeles Lakers,Denver Nuggets,107,117,0,2016-03-02,9:00 PM,"Pepsi Center, Denver, Colorado",35,79,0.44299999999999995,11,31,0.355,26,32,0.813,6,25,31,19,7,4,6,25,0.575,0.513,0.392,0.405,14.6,78.1,42.5,54.3,7.5,7.3,6.1,115.2,126.0,2015-16,0,0
Oklahoma City Thunder,Los Angeles Clippers,98,103,0,2016-03-02,10:30 PM,"STAPLES Center, Los Angeles, California",39,98,0.39799999999999996,10,35,0.28600000000000003,10,11,0.909,18,45,63,22,3,8,17,21,0.47600000000000003,0.449,0.35700000000000004,0.11199999999999999,35.3,78.9,58.3,56.4,3.1,12.1,14.2,99.8,104.9,2015-16,0,0
Milwaukee Bucks,Indiana Pacers,99,104,0,2016-03-02,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",34,76,0.447,3,14,0.214,28,32,0.875,6,31,37,14,8,1,12,21,0.55,0.467,0.184,0.42100000000000004,14.0,72.1,43.0,41.2,8.6,1.7,11.8,106.2,111.6,2015-16,0,1
Minnesota Timberwolves,Washington Wizards,98,104,0,2016-03-02,8:00 PM,"Target Center, Minneapolis, Minnesota",32,75,0.42700000000000005,5,14,0.35700000000000004,29,34,0.853,9,36,45,17,8,2,19,20,0.545,0.46,0.187,0.45299999999999996,22.5,87.8,55.6,53.1,8.1,3.6,17.4,99.0,105.1,2015-16,0,1
Philadelphia 76ers,Charlotte Hornets,99,119,0,2016-03-02,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",34,85,0.4,13,33,0.39399999999999996,18,26,0.6920000000000001,7,31,38,23,8,5,14,24,0.513,0.47600000000000003,0.38799999999999996,0.306,14.3,79.5,43.2,67.6,8.0,8.9,12.7,99.2,119.2,2015-16,0,1
Sacramento Kings,Dallas Mavericks,104,101,1,2016-03-03,8:30 PM,"American Airlines Center, Dallas, Texas",42,80,0.525,7,25,0.28,13,24,0.542,9,34,43,23,8,4,13,14,0.574,0.569,0.313,0.3,20.9,72.3,47.8,54.8,8.4,6.2,12.6,108.9,105.8,2015-16,0,0
Golden State Warriors,Oklahoma City Thunder,121,106,1,2016-03-03,10:30 PM,"Oracle Arena, Oakland, California",47,87,0.54,11,34,0.324,16,21,0.762,4,36,40,33,11,3,8,20,0.629,0.603,0.391,0.24100000000000002,10.3,76.6,46.5,70.2,11.1,4.5,7.7,122.0,106.9,2015-16,0,1
San Antonio Spurs,New Orleans Pelicans,94,86,1,2016-03-03,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",36,81,0.444,8,21,0.381,14,15,0.9329999999999999,5,44,49,27,8,10,11,11,0.537,0.494,0.259,0.185,12.8,86.3,54.4,75.0,8.6,15.4,11.2,100.5,91.9,2015-16,0,0
Oklahoma City Thunder,Golden State Warriors,106,121,0,2016-03-03,10:30 PM,"Oracle Arena, Oakland, California",40,86,0.465,4,20,0.2,22,27,0.815,11,35,46,22,3,4,14,18,0.541,0.488,0.233,0.314,23.4,89.7,53.5,55.0,3.0,7.5,12.5,106.9,122.0,2015-16,0,0
Dallas Mavericks,Sacramento Kings,101,104,0,2016-03-03,8:30 PM,"American Airlines Center, Dallas, Texas",45,94,0.479,7,29,0.24100000000000002,4,6,0.667,13,34,47,25,5,3,15,25,0.523,0.516,0.309,0.064,27.7,79.1,52.2,55.6,5.2,5.5,13.4,105.8,108.9,2015-16,0,1
New Orleans Pelicans,San Antonio Spurs,86,94,0,2016-03-03,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",35,89,0.39299999999999996,8,24,0.33299999999999996,8,8,1.0,7,34,41,23,6,4,11,13,0.465,0.43799999999999994,0.27,0.09,13.7,87.2,45.6,65.7,6.4,6.7,10.6,91.9,100.5,2015-16,0,1
Atlanta Hawks,Los Angeles Lakers,106,77,1,2016-03-04,10:30 PM,"STAPLES Center, Los Angeles, California",37,68,0.544,13,28,0.46399999999999997,19,26,0.731,3,36,39,31,6,8,10,18,0.667,0.64,0.41200000000000003,0.382,9.4,67.9,45.9,83.8,7.1,13.8,11.2,125.4,91.1,2015-16,0,0
Brooklyn Nets,Denver Nuggets,121,120,1,2016-03-04,9:00 PM,"Pepsi Center, Denver, Colorado",46,91,0.505,13,22,0.591,16,21,0.762,8,26,34,32,5,4,13,21,0.604,0.5770000000000001,0.242,0.231,19.5,60.5,40.5,69.6,4.9,5.7,11.5,119.3,118.3,2015-16,0,0
Miami Heat,Philadelphia 76ers,112,102,1,2016-03-04,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",39,88,0.44299999999999995,5,16,0.313,29,36,0.8059999999999999,16,39,55,24,7,5,16,19,0.539,0.47200000000000003,0.182,0.409,35.6,72.2,55.6,61.5,7.1,7.8,13.4,114.3,104.1,2015-16,0,0
Milwaukee Bucks,Minnesota Timberwolves,116,101,1,2016-03-04,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",43,83,0.518,14,24,0.583,16,20,0.8,9,28,37,24,13,6,18,19,0.632,0.602,0.289,0.24100000000000002,24.3,65.1,46.3,55.8,13.0,9.2,16.4,116.4,101.3,2015-16,0,1
Memphis Grizzlies,Utah Jazz,94,88,1,2016-03-04,8:00 PM,"FedEx Forum, Memphis, Tennessee",37,81,0.457,4,18,0.222,16,19,0.8420000000000001,9,33,42,14,8,5,11,22,0.526,0.48100000000000004,0.222,0.235,21.4,73.3,48.3,37.8,8.8,8.9,11.0,104.0,97.3,2015-16,0,1
Boston Celtics,New York Knicks,105,104,1,2016-03-04,7:30 PM,"TD Garden, Boston, Massachusetts",41,90,0.456,4,20,0.2,19,25,0.76,13,38,51,20,8,2,8,14,0.52,0.478,0.222,0.278,27.1,79.2,53.1,48.8,8.4,2.9,7.3,110.4,109.3,2015-16,0,1
Minnesota Timberwolves,Milwaukee Bucks,101,116,0,2016-03-04,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",42,87,0.483,7,22,0.318,10,14,0.7140000000000001,15,28,43,25,9,5,25,22,0.542,0.523,0.253,0.161,34.9,75.7,53.8,59.5,9.0,8.5,21.2,101.3,116.4,2015-16,0,0
Utah Jazz,Memphis Grizzlies,88,94,0,2016-03-04,8:00 PM,"FedEx Forum, Memphis, Tennessee",32,75,0.42700000000000005,5,19,0.263,19,29,0.655,12,33,45,21,6,5,17,18,0.501,0.46,0.253,0.387,26.7,78.6,51.7,65.6,6.6,7.9,16.2,97.3,104.0,2015-16,0,0
Los Angeles Lakers,Atlanta Hawks,77,106,0,2016-03-04,10:30 PM,"STAPLES Center, Los Angeles, California",29,85,0.341,5,27,0.185,14,20,0.7,17,29,46,19,5,1,10,16,0.41,0.371,0.318,0.235,32.1,90.6,54.1,65.5,5.9,2.5,9.6,91.1,125.4,2015-16,0,1
Denver Nuggets,Brooklyn Nets,120,121,0,2016-03-04,9:00 PM,"Pepsi Center, Denver, Colorado",46,96,0.479,6,26,0.231,22,25,0.88,17,33,50,28,8,6,15,20,0.561,0.51,0.271,0.26,39.5,80.5,59.5,60.9,7.9,8.7,12.3,118.3,119.3,2015-16,0,1
Philadelphia 76ers,Miami Heat,102,112,0,2016-03-04,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",36,95,0.379,9,31,0.29,21,27,0.778,15,29,44,21,12,5,8,27,0.47700000000000004,0.426,0.326,0.284,27.8,64.4,44.4,58.3,12.2,6.9,7.0,104.1,114.3,2015-16,0,1
New York Knicks,Boston Celtics,104,105,0,2016-03-04,7:30 PM,"TD Garden, Boston, Massachusetts",42,92,0.457,9,23,0.391,11,14,0.7859999999999999,10,35,45,22,4,3,10,18,0.53,0.505,0.25,0.152,20.8,72.9,46.9,52.4,4.2,4.3,9.2,109.3,110.4,2015-16,0,0
Indiana Pacers,Washington Wizards,100,99,1,2016-03-05,7:00 PM,"Verizon Center, Washington, District of Columbia",37,83,0.446,7,21,0.33299999999999996,19,20,0.95,10,32,42,14,8,4,12,28,0.545,0.488,0.253,0.24100000000000002,23.8,69.6,47.7,37.8,8.4,5.4,11.6,105.5,104.4,2015-16,0,0
Atlanta Hawks,Los Angeles Clippers,107,97,1,2016-03-05,10:30 PM,"STAPLES Center, Los Angeles, California",40,89,0.449,10,27,0.37,17,20,0.85,10,43,53,26,9,3,18,26,0.547,0.506,0.303,0.225,22.2,87.8,56.4,65.0,8.8,6.4,15.5,104.1,94.3,2015-16,0,0
Utah Jazz,New Orleans Pelicans,106,94,1,2016-03-05,7:00 PM,"Smoothie King Center, New Orleans, Louisiana",37,78,0.474,6,20,0.3,26,27,0.963,10,43,53,23,4,10,14,17,0.59,0.513,0.256,0.34600000000000003,27.8,87.8,62.4,62.2,4.3,13.7,13.5,112.8,100.0,2015-16,0,0
San Antonio Spurs,Sacramento Kings,104,94,1,2016-03-05,8:30 PM,"AT&T Center, San Antonio, Texas",40,81,0.494,8,23,0.348,16,19,0.8420000000000001,11,35,46,31,6,5,21,21,0.5820000000000001,0.5429999999999999,0.284,0.235,29.7,83.3,58.2,77.5,6.1,7.7,19.0,105.5,95.4,2015-16,0,1
New York Knicks,Detroit Pistons,102,89,1,2016-03-05,7:00 PM,"Madison Square Garden (IV), New York, New York",42,79,0.532,4,16,0.25,14,18,0.778,8,39,47,19,4,5,10,14,0.5870000000000001,0.557,0.203,0.228,22.2,73.6,52.8,45.2,4.5,7.6,10.3,114.2,99.7,2015-16,0,1
Chicago Bulls,Houston Rockets,108,100,1,2016-03-05,8:30 PM,"United Center, Chicago, Illinois",36,79,0.456,9,21,0.429,27,34,0.794,12,41,53,28,8,4,25,21,0.575,0.513,0.266,0.43,29.3,78.8,57.0,77.8,7.6,7.7,21.0,103.2,95.5,2015-16,0,1
Cleveland Cavaliers,Boston Celtics,120,103,1,2016-03-05,7:00 PM,"Quicken Loans Arena, Cleveland, Ohio",42,82,0.512,10,30,0.33299999999999996,26,34,0.765,15,32,47,27,8,4,15,21,0.619,0.573,0.366,0.415,35.7,76.2,56.0,64.3,8.5,7.0,13.4,126.9,108.9,2015-16,0,1
Minnesota Timberwolves,Brooklyn Nets,132,118,1,2016-03-05,8:00 PM,"Target Center, Minneapolis, Minnesota",52,76,0.684,10,18,0.556,18,22,0.818,4,26,30,36,8,8,12,26,0.77,0.75,0.237,0.289,16.7,60.5,44.8,69.2,8.4,12.1,12.3,138.9,124.2,2015-16,0,1
Sacramento Kings,San Antonio Spurs,94,104,0,2016-03-05,8:30 PM,"AT&T Center, San Antonio, Texas",37,81,0.457,6,16,0.375,14,21,0.667,7,26,33,21,13,4,19,19,0.521,0.494,0.198,0.259,16.7,70.3,41.8,56.8,13.2,6.9,17.4,95.4,105.5,2015-16,0,0
Detroit Pistons,New York Knicks,89,102,0,2016-03-05,7:00 PM,"Madison Square Garden (IV), New York, New York",36,92,0.391,6,26,0.231,11,15,0.733,14,28,42,13,6,1,9,21,0.451,0.424,0.28300000000000003,0.163,26.4,77.8,47.2,36.1,6.7,1.6,8.4,99.7,114.2,2015-16,0,0
Houston Rockets,Chicago Bulls,100,108,0,2016-03-05,8:30 PM,"United Center, Chicago, Illinois",35,87,0.402,9,35,0.257,21,30,0.7,11,29,40,22,17,3,18,27,0.499,0.45399999999999996,0.402,0.345,21.2,70.7,43.0,62.9,16.2,5.2,15.2,95.5,103.2,2015-16,0,0
Boston Celtics,Cleveland Cavaliers,103,120,0,2016-03-05,7:00 PM,"Quicken Loans Arena, Cleveland, Ohio",37,80,0.46299999999999997,10,23,0.435,19,27,0.7040000000000001,10,27,37,17,8,1,14,22,0.561,0.525,0.28800000000000003,0.33799999999999997,23.8,64.3,44.0,45.9,8.5,1.9,13.2,108.9,126.9,2015-16,0,0
Brooklyn Nets,Minnesota Timberwolves,118,132,0,2016-03-05,8:00 PM,"Target Center, Minneapolis, Minnesota",45,92,0.489,9,26,0.34600000000000003,19,26,0.731,17,20,37,19,7,4,15,21,0.57,0.5379999999999999,0.28300000000000003,0.28300000000000003,39.5,83.3,55.2,42.2,7.4,6.9,12.7,124.2,138.9,2015-16,0,0
Washington Wizards,Indiana Pacers,99,100,0,2016-03-05,7:00 PM,"Verizon Center, Washington, District of Columbia",39,89,0.43799999999999994,6,15,0.4,15,24,0.625,14,32,46,25,7,4,16,21,0.49700000000000005,0.47200000000000003,0.16899999999999998,0.27,30.4,76.2,52.3,64.1,7.4,6.5,13.8,104.4,105.5,2015-16,0,1
Los Angeles Clippers,Atlanta Hawks,97,107,0,2016-03-05,10:30 PM,"STAPLES Center, Los Angeles, California",34,79,0.43,12,32,0.375,17,28,0.607,6,35,41,22,10,10,18,20,0.531,0.506,0.405,0.354,12.2,77.8,43.6,64.7,9.7,16.1,16.5,94.3,104.1,2015-16,0,1
New Orleans Pelicans,Utah Jazz,94,106,0,2016-03-05,7:00 PM,"Smoothie King Center, New Orleans, Louisiana",38,92,0.413,9,19,0.474,9,11,0.818,6,26,32,25,6,5,8,27,0.485,0.462,0.207,0.12,12.2,72.2,37.6,65.8,6.4,8.6,7.6,100.0,112.8,2015-16,0,1
Houston Rockets,Toronto Raptors,113,107,1,2016-03-06,6:30 PM,"Air Canada Centre, Toronto, Canada",38,78,0.48700000000000004,13,29,0.44799999999999995,24,37,0.649,8,29,37,27,9,4,10,21,0.599,0.5710000000000001,0.37200000000000005,0.474,18.6,80.6,46.8,71.1,9.5,9.1,9.6,119.4,113.0,2015-16,0,0
Phoenix Suns,Memphis Grizzlies,109,100,1,2016-03-06,4:00 PM,"FedEx Forum, Memphis, Tennessee",37,71,0.521,12,28,0.429,23,30,0.767,10,37,47,24,3,3,15,23,0.647,0.606,0.39399999999999996,0.423,27.8,75.5,55.3,64.9,3.4,5.2,15.1,122.1,112.0,2015-16,0,0
Oklahoma City Thunder,Milwaukee Bucks,104,96,1,2016-03-06,3:30 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",32,76,0.42100000000000004,7,25,0.28,33,43,0.767,14,41,55,27,5,8,21,23,0.5479999999999999,0.467,0.32899999999999996,0.5660000000000001,32.6,74.5,56.1,84.4,5.1,11.3,18.1,106.3,98.1,2015-16,0,0
Detroit Pistons,Portland Trail Blazers,123,103,1,2016-03-06,6:00 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",44,84,0.524,12,22,0.545,23,28,0.821,10,35,45,22,7,1,12,23,0.638,0.595,0.262,0.33299999999999996,26.3,92.1,59.2,50.0,7.3,2.1,11.1,127.8,107.0,2015-16,0,1
Los Angeles Lakers,Golden State Warriors,112,95,1,2016-03-06,3:30 PM,"STAPLES Center, Los Angeles, California",41,87,0.47100000000000003,9,25,0.36,21,22,0.955,9,32,41,23,12,6,11,24,0.579,0.523,0.287,0.253,22.0,65.3,45.6,56.1,12.2,9.7,10.2,114.3,96.9,2015-16,0,1
Denver Nuggets,Dallas Mavericks,116,114,1,2016-03-06,5:00 PM,"Pepsi Center, Denver, Colorado",44,107,0.41100000000000003,9,26,0.34600000000000003,19,25,0.76,17,41,58,25,8,5,11,25,0.49200000000000005,0.45299999999999996,0.243,0.23399999999999999,30.9,83.7,55.8,56.8,7.6,9.6,8.5,109.9,108.0,2015-16,0,1
Miami Heat,Philadelphia 76ers,103,98,1,2016-03-06,6:00 PM,"AmericanAirlines Arena, Miami, Florida",36,81,0.444,8,14,0.5710000000000001,23,30,0.767,13,38,51,16,7,10,12,18,0.547,0.494,0.17300000000000001,0.37,31.7,76.0,56.0,44.4,7.7,18.5,11.3,113.1,107.6,2015-16,0,1
Portland Trail Blazers,Detroit Pistons,103,123,0,2016-03-06,6:00 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",35,78,0.449,11,31,0.355,22,23,0.9570000000000001,3,28,31,18,8,0,13,23,0.584,0.519,0.397,0.295,7.9,73.7,40.8,51.4,8.3,0.0,12.9,107.0,127.8,2015-16,0,0
Golden State Warriors,Los Angeles Lakers,95,112,0,2016-03-06,3:30 PM,"STAPLES Center, Los Angeles, California",37,92,0.402,4,30,0.133,17,21,0.81,17,32,49,32,5,3,20,20,0.469,0.424,0.326,0.228,34.7,78.0,54.4,86.5,5.1,4.8,16.5,96.9,114.3,2015-16,0,0
Dallas Mavericks,Denver Nuggets,114,116,0,2016-03-06,5:00 PM,"Pepsi Center, Denver, Colorado",41,93,0.441,16,41,0.39,16,20,0.8,8,38,46,29,5,8,12,19,0.56,0.527,0.441,0.215,16.3,69.1,44.2,70.7,4.7,9.9,10.5,108.0,109.9,2015-16,0,0
Philadelphia 76ers,Miami Heat,98,103,0,2016-03-06,6:00 PM,"AmericanAirlines Arena, Miami, Florida",37,85,0.435,11,31,0.355,13,22,0.591,12,28,40,20,5,7,11,21,0.518,0.5,0.365,0.259,24.0,68.3,44.0,54.1,5.5,10.4,10.4,107.6,113.1,2015-16,0,0
Toronto Raptors,Houston Rockets,107,113,0,2016-03-06,6:30 PM,"Air Canada Centre, Toronto, Canada",37,77,0.48100000000000004,12,33,0.364,21,27,0.778,7,35,42,27,8,6,15,24,0.602,0.5579999999999999,0.429,0.35100000000000003,19.4,81.4,53.2,73.0,8.5,12.2,14.4,113.0,119.4,2015-16,0,1
Memphis Grizzlies,Phoenix Suns,100,109,0,2016-03-06,4:00 PM,"FedEx Forum, Memphis, Tennessee",32,80,0.4,10,22,0.455,26,33,0.7879999999999999,12,26,38,17,6,3,10,27,0.529,0.46299999999999997,0.275,0.413,24.5,72.2,44.7,53.1,6.7,7.0,9.6,112.0,122.1,2015-16,0,1
Milwaukee Bucks,Oklahoma City Thunder,96,104,0,2016-03-06,3:30 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",34,90,0.37799999999999995,3,19,0.158,25,30,0.833,14,29,43,22,17,6,10,24,0.465,0.39399999999999996,0.21100000000000002,0.33299999999999996,25.5,67.4,43.9,64.7,17.4,11.8,8.8,98.1,106.3,2015-16,0,1
Memphis Grizzlies,Cleveland Cavaliers,106,103,1,2016-03-07,7:00 PM,"Quicken Loans Arena, Cleveland, Ohio",41,86,0.47700000000000004,6,20,0.3,18,22,0.818,9,26,35,23,16,8,16,26,0.5539999999999999,0.512,0.233,0.256,20.0,66.7,41.7,56.1,15.8,15.7,14.3,104.9,101.9,2015-16,0,0
Los Angeles Clippers,Dallas Mavericks,109,90,1,2016-03-07,8:30 PM,"American Airlines Center, Dallas, Texas",39,83,0.47,12,32,0.375,19,29,0.655,6,42,48,18,10,7,9,25,0.569,0.542,0.386,0.349,13.3,77.8,48.5,46.2,10.3,12.5,8.6,112.4,92.8,2015-16,0,0
Charlotte Hornets,Minnesota Timberwolves,108,103,1,2016-03-07,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",41,90,0.456,12,30,0.4,14,17,0.8240000000000001,6,36,42,20,8,7,13,17,0.5539999999999999,0.522,0.33299999999999996,0.18899999999999997,13.6,87.8,49.4,48.8,7.9,10.8,11.8,107.0,102.0,2015-16,0,1
Indiana Pacers,San Antonio Spurs,99,91,1,2016-03-07,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",32,78,0.41,7,16,0.43799999999999994,28,30,0.9329999999999999,8,40,48,19,5,7,9,18,0.5429999999999999,0.455,0.205,0.385,19.0,69.0,48.0,59.4,5.5,10.3,9.0,108.9,100.1,2015-16,0,1
Golden State Warriors,Orlando Magic,119,113,1,2016-03-07,10:30 PM,"Oracle Arena, Oakland, California",42,84,0.5,16,35,0.457,19,27,0.7040000000000001,10,40,50,27,13,7,24,26,0.621,0.595,0.41700000000000004,0.321,23.3,81.6,54.3,64.3,12.0,10.1,20.0,109.6,104.1,2015-16,0,1
Chicago Bulls,Milwaukee Bucks,100,90,1,2016-03-07,8:00 PM,"United Center, Chicago, Illinois",39,78,0.5,10,25,0.4,12,15,0.8,6,38,44,35,5,11,18,18,0.591,0.564,0.321,0.192,16.7,67.9,47.8,89.7,5.4,15.1,17.5,108.1,97.3,2015-16,0,1
Minnesota Timberwolves,Charlotte Hornets,103,108,0,2016-03-07,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",39,80,0.488,4,15,0.267,21,24,0.875,5,38,43,22,10,6,15,19,0.569,0.513,0.188,0.3,12.2,86.4,50.6,56.4,9.9,10.0,14.2,102.0,107.0,2015-16,0,0
San Antonio Spurs,Indiana Pacers,91,99,0,2016-03-07,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",34,96,0.354,4,28,0.14300000000000002,19,22,0.8640000000000001,18,34,52,15,5,6,8,19,0.431,0.375,0.292,0.22899999999999998,31.0,81.0,52.0,44.1,5.5,9.7,7.0,100.1,108.9,2015-16,0,0
Orlando Magic,Golden State Warriors,113,119,0,2016-03-07,10:30 PM,"Oracle Arena, Oakland, California",40,90,0.444,5,21,0.23800000000000002,28,34,0.8240000000000001,9,33,42,24,14,3,15,21,0.5379999999999999,0.47200000000000003,0.233,0.37799999999999995,18.4,76.7,45.7,60.0,12.9,6.1,12.5,104.1,109.6,2015-16,0,0
Cleveland Cavaliers,Memphis Grizzlies,103,106,0,2016-03-07,7:00 PM,"Quicken Loans Arena, Cleveland, Ohio",36,80,0.45,7,29,0.24100000000000002,24,29,0.828,13,36,49,23,9,7,25,22,0.555,0.494,0.363,0.363,33.3,80.0,58.3,63.9,8.9,10.6,21.2,101.9,104.9,2015-16,0,1
Dallas Mavericks,Los Angeles Clippers,90,109,0,2016-03-07,8:30 PM,"American Airlines Center, Dallas, Texas",30,81,0.37,4,25,0.16,26,32,0.813,12,39,51,15,5,1,15,19,0.473,0.395,0.309,0.395,22.2,86.7,51.5,50.0,5.2,2.0,13.6,92.8,112.4,2015-16,0,1
Milwaukee Bucks,Chicago Bulls,90,100,0,2016-03-07,8:00 PM,"United Center, Chicago, Illinois",36,91,0.396,7,18,0.389,11,17,0.647,18,30,48,24,7,5,11,19,0.457,0.434,0.198,0.187,32.1,83.3,52.2,66.7,7.6,9.4,10.0,97.3,108.1,2015-16,0,0
Atlanta Hawks,Utah Jazz,91,84,1,2016-03-08,9:00 PM,"Vivint Smart Home Arena, Salt Lake City, Utah",38,80,0.475,8,25,0.32,7,14,0.5,4,37,41,15,9,4,16,19,0.528,0.525,0.313,0.175,9.3,71.2,43.2,39.5,9.2,6.7,15.7,93.2,86.0,2015-16,0,0
San Antonio Spurs,Minnesota Timberwolves,116,91,1,2016-03-08,8:00 PM,"Target Center, Minneapolis, Minnesota",47,85,0.5529999999999999,4,19,0.21100000000000002,18,19,0.9470000000000001,9,37,46,28,13,7,9,16,0.621,0.5760000000000001,0.22399999999999998,0.22399999999999998,24.3,84.1,56.8,59.6,14.0,10.9,8.8,124.7,97.9,2015-16,0,0
Portland Trail Blazers,Washington Wizards,116,109,1,2016-03-08,10:00 PM,"Moda Center, Portland, Oregon",41,89,0.461,10,24,0.41700000000000004,24,31,0.774,13,40,53,24,2,4,20,27,0.565,0.517,0.27,0.348,28.3,76.9,54.1,58.5,1.9,5.1,16.3,108.5,102.0,2015-16,0,1
Washington Wizards,Portland Trail Blazers,109,116,0,2016-03-08,10:00 PM,"Moda Center, Portland, Oregon",45,99,0.455,8,20,0.4,11,23,0.478,12,33,45,26,9,5,12,28,0.499,0.495,0.20199999999999999,0.23199999999999998,23.1,71.7,45.9,57.8,8.4,7.7,9.9,102.0,108.5,2015-16,0,0
Utah Jazz,Atlanta Hawks,84,91,0,2016-03-08,9:00 PM,"Vivint Smart Home Arena, Salt Lake City, Utah",30,86,0.349,7,26,0.26899999999999996,17,23,0.7390000000000001,15,39,54,16,10,4,20,14,0.43700000000000006,0.39,0.302,0.267,28.8,90.7,56.8,53.3,10.2,7.3,17.2,86.0,93.2,2015-16,0,1
