Team,Opponent,Team-Score,Opponent-Score,Win,Date,Time,Location,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,DRtg,Season,Playoff,Home
Brooklyn Nets,Oklahoma City Thunder,95,93,1,2014-01-02,8:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",31,70,0.44299999999999995,9,24,0.375,24,31,0.774,9,25,34,16,13,2,19,20,0.568,0.507,0.34299999999999997,0.44299999999999995,25.0,80.6,50.7,51.6,14.4,4.3,18.5,105.2,103.0,2013-14,0,0
Philadelphia 76ers,Sacramento Kings,113,104,1,2014-01-02,10:00 PM,"Sleep Train Arena, Sacramento, California",42,90,0.467,5,19,0.263,24,31,0.774,13,34,47,23,12,11,12,31,0.545,0.494,0.21100000000000002,0.344,27.1,68.0,48.0,54.8,11.8,18.3,10.4,110.9,102.0,2013-14,0,0
Golden State Warriors,Miami Heat,123,114,1,2014-01-02,7:30 PM,"AmericanAirlines Arena, Miami, Florida",46,82,0.561,15,29,0.517,16,19,0.8420000000000001,6,34,40,29,9,1,18,24,0.6809999999999999,0.652,0.354,0.23199999999999998,18.8,87.2,56.3,63.0,9.0,1.7,16.6,122.7,113.7,2013-14,0,0
Utah Jazz,Milwaukee Bucks,96,87,1,2014-01-02,9:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",36,81,0.444,7,16,0.43799999999999994,17,17,1.0,9,34,43,15,10,6,11,15,0.542,0.488,0.198,0.21,24.3,85.0,55.8,41.7,11.4,11.1,11.1,109.5,99.3,2013-14,0,1
Cleveland Cavaliers,Orlando Magic,87,81,1,2014-01-02,7:00 PM,"Quicken Loans Arena, Cleveland, Ohio",33,96,0.344,4,19,0.21100000000000002,17,24,0.708,17,42,59,22,6,5,12,21,0.408,0.365,0.198,0.25,29.3,84.0,54.6,66.7,6.2,8.5,10.1,89.6,83.4,2013-14,0,1
Portland Trail Blazers,Charlotte Bobcats,134,104,1,2014-01-02,10:00 PM,,54,93,0.581,21,33,0.636,5,7,0.7140000000000001,12,40,52,34,8,2,15,25,0.6970000000000001,0.6940000000000001,0.355,0.075,33.3,87.0,63.4,63.0,8.3,3.2,13.5,138.9,107.8,2013-14,0,0
Milwaukee Bucks,Utah Jazz,87,96,0,2014-01-02,9:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",36,76,0.474,4,22,0.182,11,14,0.7859999999999999,6,28,34,21,8,4,13,19,0.529,0.5,0.289,0.184,15.0,75.7,44.2,58.3,9.1,6.2,13.7,99.3,109.5,2013-14,0,0
Orlando Magic,Cleveland Cavaliers,81,87,0,2014-01-02,7:00 PM,"Quicken Loans Arena, Cleveland, Ohio",32,84,0.381,7,25,0.28,10,18,0.556,8,41,49,21,5,12,14,20,0.441,0.423,0.298,0.214,16.0,70.7,45.4,65.6,5.2,15.6,13.2,83.4,89.6,2013-14,0,0
Charlotte Bobcats,Portland Trail Blazers,104,134,0,2014-01-02,10:00 PM,,34,79,0.43,7,16,0.43799999999999994,29,36,0.8059999999999999,6,24,30,15,10,2,9,10,0.5479999999999999,0.475,0.203,0.456,13.0,66.7,36.6,44.1,10.4,3.3,8.7,107.8,138.9,2013-14,0,0
Phoenix Suns,Memphis Grizzlies,91,99,0,2014-01-02,9:00 PM,"US Airways Center, Phoenix, Arizona",37,90,0.41100000000000003,8,30,0.267,9,16,0.563,13,27,40,18,11,5,12,14,0.469,0.456,0.33299999999999996,0.17800000000000002,24.5,58.7,40.4,48.6,11.8,6.4,11.0,97.9,106.5,2013-14,0,1
San Antonio Spurs,New York Knicks,101,105,0,2014-01-02,8:30 PM,"AT&T Center, San Antonio, Texas",37,77,0.48100000000000004,14,32,0.43799999999999994,13,19,0.684,9,25,34,29,5,4,12,16,0.5920000000000001,0.5710000000000001,0.41600000000000004,0.247,22.5,73.5,45.9,78.4,5.8,6.8,12.3,116.4,121.0,2013-14,0,1
Oklahoma City Thunder,Brooklyn Nets,93,95,0,2014-01-02,8:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",34,68,0.5,9,22,0.409,16,19,0.8420000000000001,6,27,33,20,9,6,21,23,0.609,0.5660000000000001,0.324,0.27899999999999997,19.4,75.0,49.3,58.8,10.0,13.0,21.6,103.0,105.2,2013-14,0,1
Sacramento Kings,Philadelphia 76ers,104,113,0,2014-01-02,10:00 PM,"Sleep Train Arena, Sacramento, California",35,83,0.42200000000000004,7,23,0.304,27,37,0.73,16,35,51,14,4,7,22,27,0.524,0.46399999999999997,0.27699999999999997,0.446,32.0,72.9,52.0,40.0,3.9,9.9,18.1,102.0,110.9,2013-14,0,1
Miami Heat,Golden State Warriors,114,123,0,2014-01-02,7:30 PM,"AmericanAirlines Arena, Miami, Florida",40,78,0.513,8,18,0.444,26,31,0.8390000000000001,5,26,31,20,10,2,15,19,0.622,0.564,0.231,0.397,12.8,81.3,43.7,50.0,10.0,3.8,14.1,113.7,122.7,2013-14,0,1
Toronto Raptors,Washington Wizards,101,88,1,2014-01-03,7:00 PM,"Verizon Center, Washington, District of Columbia",40,79,0.506,11,22,0.5,10,13,0.769,10,23,33,29,8,4,12,20,0.596,0.5760000000000001,0.278,0.165,27.8,59.0,44.0,72.5,9.4,5.7,12.4,119.3,103.9,2013-14,0,0
New Orleans Pelicans,Boston Celtics,95,92,1,2014-01-03,7:30 PM,"TD Garden, Boston, Massachusetts",38,77,0.494,2,6,0.33299999999999996,17,22,0.773,12,33,45,23,3,4,15,19,0.5479999999999999,0.506,0.078,0.28600000000000003,30.8,60.0,47.9,60.5,3.5,6.7,14.8,110.2,106.8,2013-14,0,0
Los Angeles Clippers,Dallas Mavericks,119,112,1,2014-01-03,8:30 PM,"American Airlines Center, Dallas, Texas",40,82,0.488,9,23,0.391,30,38,0.789,13,33,46,21,5,4,10,16,0.603,0.5429999999999999,0.28,0.46299999999999997,31.7,75.0,54.1,52.5,5.4,6.7,9.2,127.9,120.4,2013-14,0,0
Golden State Warriors,Atlanta Hawks,101,100,1,2014-01-03,7:30 PM,"Philips Arena, Atlanta, Georgia",39,87,0.44799999999999995,6,27,0.222,17,25,0.68,13,34,47,30,15,7,21,17,0.515,0.483,0.31,0.287,27.7,82.9,53.4,76.9,14.8,14.3,17.6,99.7,98.7,2013-14,0,0
Houston Rockets,New York Knicks,102,100,1,2014-01-03,8:00 PM,"Toyota Center, Houston, Texas",34,74,0.45899999999999996,10,26,0.385,24,28,0.857,10,34,44,16,4,4,15,19,0.591,0.527,0.35100000000000003,0.37799999999999995,27.0,66.7,50.0,47.1,4.5,6.2,14.8,115.5,113.2,2013-14,0,1
Los Angeles Lakers,Utah Jazz,110,99,1,2014-01-03,10:30 PM,"STAPLES Center, Los Angeles, California",42,81,0.519,10,24,0.41700000000000004,16,21,0.762,10,36,46,33,4,6,10,25,0.609,0.58,0.29600000000000004,0.259,25.6,75.0,52.9,78.6,4.4,10.0,10.0,121.5,109.4,2013-14,0,1
Denver Nuggets,Memphis Grizzlies,111,108,1,2014-01-03,9:00 PM,"Pepsi Center, Denver, Colorado",43,80,0.5379999999999999,9,22,0.409,16,21,0.762,11,30,41,27,7,5,16,28,0.622,0.594,0.275,0.263,30.6,75.0,53.9,62.8,7.5,7.8,15.2,119.3,116.1,2013-14,0,1
New York Knicks,Houston Rockets,100,102,0,2014-01-03,8:00 PM,"Toyota Center, Houston, Texas",37,89,0.41600000000000004,9,24,0.375,17,24,0.708,17,27,44,20,9,3,8,22,0.502,0.466,0.27,0.27,33.3,73.0,50.0,54.1,10.2,6.3,7.4,113.2,115.5,2013-14,0,0
Utah Jazz,Los Angeles Lakers,99,110,0,2014-01-03,10:30 PM,"STAPLES Center, Los Angeles, California",38,86,0.442,8,26,0.308,15,23,0.652,12,29,41,28,5,3,10,20,0.515,0.488,0.302,0.267,25.0,74.4,47.1,73.7,5.5,5.3,9.4,109.4,121.5,2013-14,0,0
Memphis Grizzlies,Denver Nuggets,108,111,0,2014-01-03,9:00 PM,"Pepsi Center, Denver, Colorado",37,76,0.48700000000000004,5,12,0.41700000000000004,29,38,0.763,10,25,35,23,11,3,13,21,0.5820000000000001,0.52,0.158,0.5,25.0,69.4,46.1,62.2,11.8,5.2,12.3,116.1,119.3,2013-14,0,0
Washington Wizards,Toronto Raptors,88,101,0,2014-01-03,7:00 PM,"Verizon Center, Washington, District of Columbia",34,82,0.415,4,12,0.33299999999999996,16,17,0.941,16,26,42,19,7,2,17,14,0.49200000000000005,0.439,0.146,0.207,41.0,72.2,56.0,55.9,8.3,3.5,16.0,103.9,119.3,2013-14,0,1
Boston Celtics,New Orleans Pelicans,92,95,0,2014-01-03,7:30 PM,"TD Garden, Boston, Massachusetts",31,89,0.348,7,29,0.24100000000000002,23,28,0.821,22,27,49,22,5,5,9,21,0.45399999999999996,0.38799999999999996,0.326,0.315,40.0,69.2,52.1,71.0,5.8,7.0,8.2,106.8,110.2,2013-14,0,1
Dallas Mavericks,Los Angeles Clippers,112,119,0,2014-01-03,8:30 PM,"American Airlines Center, Dallas, Texas",45,88,0.511,12,28,0.429,10,14,0.7140000000000001,11,28,39,29,8,1,11,25,0.595,0.58,0.318,0.159,25.0,68.3,45.9,64.4,8.6,1.7,10.5,120.4,127.9,2013-14,0,1
Atlanta Hawks,Golden State Warriors,100,101,0,2014-01-03,7:30 PM,"Philips Arena, Atlanta, Georgia",37,80,0.46299999999999997,10,31,0.32299999999999995,16,19,0.8420000000000001,7,34,41,23,15,4,19,19,0.5660000000000001,0.525,0.38799999999999996,0.23800000000000002,17.1,72.3,46.6,62.2,14.8,6.7,17.7,98.7,99.7,2013-14,0,1
Philadelphia 76ers,Portland Trail Blazers,101,99,1,2014-01-04,10:00 PM,,40,88,0.455,4,14,0.28600000000000003,17,24,0.708,6,37,43,18,12,3,14,25,0.512,0.47700000000000004,0.159,0.273,13.0,66.1,42.2,45.0,11.4,3.9,12.4,95.7,93.8,2013-14,0,0
Charlotte Bobcats,Sacramento Kings,113,103,1,2014-01-04,10:00 PM,"Sleep Train Arena, Sacramento, California",45,83,0.542,9,15,0.6,14,23,0.609,6,32,38,22,5,4,11,19,0.607,0.596,0.18100000000000002,0.27699999999999997,14.6,65.3,42.2,48.9,5.2,5.3,10.6,117.5,107.1,2013-14,0,0
Miami Heat,Orlando Magic,110,94,1,2014-01-04,7:00 PM,"Amway Center, Orlando, Florida",40,74,0.541,6,16,0.375,24,31,0.774,7,33,40,23,9,2,15,16,0.628,0.581,0.21600000000000003,0.419,19.4,73.3,49.4,57.5,9.7,3.7,14.6,118.6,101.3,2013-14,0,0
Oklahoma City Thunder,Minnesota Timberwolves,115,111,1,2014-01-04,8:00 PM,"Target Center, Minneapolis, Minnesota",40,83,0.48200000000000004,8,24,0.33299999999999996,27,28,0.9640000000000001,10,35,45,22,7,8,22,29,0.603,0.53,0.289,0.337,24.4,79.5,52.9,55.0,6.5,10.8,18.8,107.3,103.5,2013-14,0,0
Brooklyn Nets,Cleveland Cavaliers,89,82,1,2014-01-04,7:30 PM,"Barclays Center, Brooklyn, New York",31,71,0.43700000000000006,8,24,0.33299999999999996,19,22,0.8640000000000001,6,27,33,24,4,4,9,18,0.552,0.493,0.33799999999999997,0.31,16.2,65.9,42.3,77.4,5.0,7.0,10.0,110.2,101.5,2013-14,0,1
Phoenix Suns,Milwaukee Bucks,116,100,1,2014-01-04,9:00 PM,"US Airways Center, Phoenix, Arizona",41,85,0.48200000000000004,12,27,0.444,22,25,0.88,9,27,36,20,13,2,11,21,0.604,0.5529999999999999,0.318,0.294,22.5,84.4,50.0,48.8,13.6,4.3,10.3,121.3,104.6,2013-14,0,1
Indiana Pacers,New Orleans Pelicans,99,82,1,2014-01-04,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",39,83,0.47,7,22,0.318,14,19,0.737,14,31,45,20,5,9,15,23,0.542,0.512,0.265,0.22899999999999998,33.3,86.1,57.7,51.3,5.6,15.3,14.1,110.1,91.2,2013-14,0,1
San Antonio Spurs,Los Angeles Clippers,116,92,1,2014-01-04,8:30 PM,"AT&T Center, San Antonio, Texas",50,90,0.556,4,18,0.222,12,16,0.75,11,31,42,34,5,4,12,20,0.598,0.578,0.2,0.17800000000000002,29.7,81.6,56.0,68.0,5.3,6.3,11.0,122.2,96.9,2013-14,0,1
Chicago Bulls,Atlanta Hawks,91,84,1,2014-01-04,8:00 PM,"United Center, Chicago, Illinois",33,81,0.40700000000000003,6,17,0.353,19,24,0.792,20,32,52,19,12,12,13,15,0.49700000000000005,0.444,0.21,0.29600000000000004,43.5,65.3,54.7,57.6,14.3,20.7,12.4,108.4,100.1,2013-14,0,1
Cleveland Cavaliers,Brooklyn Nets,82,89,0,2014-01-04,7:30 PM,"Barclays Center, Brooklyn, New York",29,79,0.36700000000000005,10,22,0.455,14,20,0.7,14,31,45,14,4,3,11,22,0.467,0.43,0.278,0.253,34.1,83.8,57.7,48.3,5.0,6.4,11.1,101.5,110.2,2013-14,0,0
Milwaukee Bucks,Phoenix Suns,100,116,0,2014-01-04,9:00 PM,"US Airways Center, Phoenix, Arizona",37,68,0.544,10,21,0.47600000000000003,16,20,0.8,5,31,36,18,3,4,25,20,0.6509999999999999,0.618,0.309,0.294,15.6,77.5,50.0,48.6,3.1,6.9,24.6,104.6,121.3,2013-14,0,0
New Orleans Pelicans,Indiana Pacers,82,99,0,2014-01-04,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",31,68,0.456,3,9,0.33299999999999996,17,26,0.654,5,28,33,15,9,6,17,18,0.516,0.478,0.132,0.382,13.9,66.7,42.3,48.4,10.0,9.8,17.6,91.2,110.1,2013-14,0,0
Los Angeles Clippers,San Antonio Spurs,92,116,0,2014-01-04,8:30 PM,"AT&T Center, San Antonio, Texas",37,79,0.46799999999999997,3,15,0.2,15,21,0.7140000000000001,7,26,33,21,6,3,15,24,0.521,0.48700000000000004,0.19,0.266,18.4,70.3,44.0,56.8,6.3,4.2,14.5,96.9,122.2,2013-14,0,0
Atlanta Hawks,Chicago Bulls,84,91,0,2014-01-04,8:00 PM,"United Center, Chicago, Illinois",32,86,0.37200000000000005,8,28,0.28600000000000003,12,14,0.857,17,26,43,21,9,8,15,20,0.456,0.419,0.326,0.163,34.7,56.5,45.3,65.6,10.7,12.5,14.0,100.1,108.4,2013-14,0,0
Portland Trail Blazers,Philadelphia 76ers,99,101,0,2014-01-04,10:00 PM,,36,99,0.364,3,22,0.136,24,30,0.8,19,40,59,26,7,9,18,20,0.441,0.379,0.222,0.303,33.9,87.0,57.8,72.2,6.6,12.2,13.8,93.8,95.7,2013-14,0,0
Sacramento Kings,Charlotte Bobcats,103,113,0,2014-01-04,10:00 PM,"Sleep Train Arena, Sacramento, California",42,92,0.457,6,17,0.353,13,19,0.684,17,35,52,17,8,5,14,23,0.513,0.489,0.185,0.207,34.7,85.4,57.8,40.5,8.3,7.4,12.2,107.1,117.5,2013-14,0,1
Orlando Magic,Miami Heat,94,110,0,2014-01-04,7:00 PM,"Amway Center, Orlando, Florida",33,80,0.413,8,26,0.308,20,24,0.833,12,29,41,16,6,3,15,24,0.519,0.46299999999999997,0.325,0.3,26.7,80.6,50.6,48.5,6.5,5.2,14.2,101.3,118.6,2013-14,0,1
Minnesota Timberwolves,Oklahoma City Thunder,111,115,0,2014-01-04,8:00 PM,"Target Center, Minneapolis, Minnesota",43,94,0.457,7,20,0.35,18,29,0.621,9,31,40,25,12,1,15,24,0.52,0.495,0.213,0.309,20.5,75.6,47.1,58.1,11.2,1.7,12.3,103.5,107.3,2013-14,0,1
Memphis Grizzlies,Detroit Pistons,112,84,1,2014-01-05,1:00 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",43,92,0.467,8,15,0.5329999999999999,18,22,0.818,19,40,59,31,4,4,10,15,0.551,0.511,0.163,0.239,38.0,76.9,57.8,72.1,4.4,5.8,9.0,122.2,91.7,2013-14,0,0
Golden State Warriors,Washington Wizards,112,96,1,2014-01-05,6:00 PM,"Verizon Center, Washington, District of Columbia",43,85,0.506,9,22,0.409,17,20,0.85,8,37,45,24,8,7,12,15,0.597,0.5589999999999999,0.259,0.235,19.5,80.4,51.7,55.8,8.4,10.6,11.3,117.0,100.3,2013-14,0,0
New York Knicks,Dallas Mavericks,92,80,1,2014-01-05,7:30 PM,"American Airlines Center, Dallas, Texas",37,76,0.48700000000000004,5,13,0.385,13,16,0.813,9,38,47,20,8,3,14,18,0.5539999999999999,0.52,0.171,0.21100000000000002,25.0,84.4,58.0,54.1,9.2,5.8,14.4,106.0,92.2,2013-14,0,0
Indiana Pacers,Cleveland Cavaliers,82,78,1,2014-01-05,6:00 PM,"Quicken Loans Arena, Cleveland, Ohio",28,77,0.364,8,24,0.33299999999999996,18,22,0.818,10,32,42,17,8,4,13,19,0.473,0.41600000000000004,0.312,0.28600000000000003,23.3,66.7,46.2,60.7,9.2,6.8,13.0,94.8,90.1,2013-14,0,0
Denver Nuggets,Los Angeles Lakers,137,115,1,2014-01-05,9:30 PM,"STAPLES Center, Los Angeles, California",53,99,0.535,12,29,0.414,19,24,0.792,17,41,58,32,12,8,15,25,0.625,0.596,0.293,0.242,37.0,82.0,60.4,60.4,11.2,11.8,12.0,127.6,107.1,2013-14,0,0
Miami Heat,Toronto Raptors,102,97,1,2014-01-05,6:00 PM,"AmericanAirlines Arena, Miami, Florida",38,81,0.469,3,11,0.273,23,27,0.852,14,28,42,17,8,2,10,24,0.5489999999999999,0.488,0.136,0.33299999999999996,34.1,80.0,55.3,44.7,9.1,3.6,9.7,115.7,110.0,2013-14,0,1
Oklahoma City Thunder,Boston Celtics,119,96,1,2014-01-05,7:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",43,83,0.518,9,19,0.474,24,31,0.774,12,31,43,28,10,5,9,16,0.616,0.5720000000000001,0.22899999999999998,0.373,32.4,72.1,53.8,65.1,11.0,8.8,8.5,131.0,105.7,2013-14,0,1
Toronto Raptors,Miami Heat,97,102,0,2014-01-05,6:00 PM,"AmericanAirlines Arena, Miami, Florida",39,77,0.506,7,22,0.318,12,21,0.5710000000000001,7,27,34,24,5,7,13,23,0.562,0.552,0.28600000000000003,0.273,20.0,65.9,44.7,61.5,5.7,10.0,13.1,110.0,115.7,2013-14,0,0
Boston Celtics,Oklahoma City Thunder,96,119,0,2014-01-05,7:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",35,80,0.43799999999999994,11,23,0.478,15,24,0.625,12,25,37,23,5,6,15,26,0.53,0.506,0.28800000000000003,0.3,27.9,67.6,46.3,65.7,5.5,9.4,14.2,105.7,131.0,2013-14,0,0
Detroit Pistons,Memphis Grizzlies,84,112,0,2014-01-05,1:00 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",35,86,0.40700000000000003,4,17,0.235,10,20,0.5,12,31,43,23,4,5,11,20,0.44299999999999995,0.43,0.198,0.233,23.1,62.0,42.2,65.7,4.4,6.5,10.4,91.7,122.2,2013-14,0,1
Washington Wizards,Golden State Warriors,96,112,0,2014-01-05,6:00 PM,"Verizon Center, Washington, District of Columbia",37,86,0.43,6,20,0.3,16,16,1.0,9,33,42,23,8,5,13,17,0.516,0.465,0.233,0.18600000000000003,19.6,80.5,48.3,62.2,8.4,7.9,12.3,100.3,117.0,2013-14,0,1
Dallas Mavericks,New York Knicks,80,92,0,2014-01-05,7:30 PM,"American Airlines Center, Dallas, Texas",32,78,0.41,6,26,0.231,10,18,0.556,7,27,34,13,6,1,10,17,0.466,0.449,0.33299999999999996,0.231,15.6,75.0,42.0,40.6,6.9,1.6,10.4,92.2,106.0,2013-14,0,1
Cleveland Cavaliers,Indiana Pacers,78,82,0,2014-01-05,6:00 PM,"Quicken Loans Arena, Cleveland, Ohio",27,79,0.342,6,20,0.3,18,20,0.9,16,33,49,14,7,2,18,25,0.444,0.38,0.253,0.253,33.3,76.7,53.8,51.9,8.1,3.8,17.0,90.1,94.8,2013-14,0,1
Los Angeles Lakers,Denver Nuggets,115,137,0,2014-01-05,9:30 PM,"STAPLES Center, Los Angeles, California",42,89,0.47200000000000003,3,21,0.14300000000000002,28,36,0.778,9,29,38,26,8,5,15,18,0.5479999999999999,0.489,0.23600000000000002,0.40399999999999997,18.0,63.0,39.6,61.9,7.5,7.1,12.5,107.1,127.6,2013-14,0,1
Minnesota Timberwolves,Philadelphia 76ers,126,95,1,2014-01-06,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",46,100,0.46,16,26,0.615,18,23,0.7829999999999999,14,39,53,28,13,6,13,14,0.5720000000000001,0.54,0.26,0.23,28.0,90.7,57.0,60.9,12.4,9.7,10.6,119.9,90.4,2013-14,0,0
Brooklyn Nets,Atlanta Hawks,91,86,1,2014-01-06,7:30 PM,"Barclays Center, Brooklyn, New York",33,80,0.413,8,27,0.29600000000000004,17,26,0.654,15,28,43,17,10,5,11,25,0.498,0.46299999999999997,0.33799999999999997,0.325,34.1,73.7,52.4,51.5,11.7,10.9,10.7,106.7,100.9,2013-14,0,1
Atlanta Hawks,Brooklyn Nets,86,91,0,2014-01-06,7:30 PM,"Barclays Center, Brooklyn, New York",27,70,0.386,8,24,0.33299999999999996,24,26,0.9229999999999999,10,29,39,21,5,4,18,23,0.528,0.44299999999999995,0.34299999999999997,0.371,26.3,65.9,47.6,77.8,5.9,7.5,18.1,100.9,106.7,2013-14,0,0
Philadelphia 76ers,Minnesota Timberwolves,95,126,0,2014-01-06,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",38,80,0.475,8,18,0.444,11,16,0.688,4,36,40,26,9,6,22,22,0.546,0.525,0.225,0.2,9.3,72.0,43.0,68.4,8.6,8.1,20.2,90.4,119.9,2013-14,0,1
Washington Wizards,Charlotte Bobcats,97,83,1,2014-01-07,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",40,85,0.47100000000000003,5,17,0.294,12,15,0.8,8,38,46,20,7,8,7,20,0.529,0.5,0.2,0.17600000000000002,18.6,92.7,54.8,50.0,7.8,14.3,7.1,107.5,92.0,2013-14,0,0
San Antonio Spurs,Memphis Grizzlies,110,108,1,2014-01-07,8:00 PM,"FedEx Forum, Memphis, Tennessee",43,83,0.518,7,24,0.292,17,25,0.68,9,35,44,24,9,5,17,16,0.585,0.56,0.289,0.301,24.3,74.5,52.4,55.8,9.0,6.1,15.3,109.4,107.4,2013-14,0,0
Golden State Warriors,Milwaukee Bucks,101,80,1,2014-01-07,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",39,85,0.45899999999999996,10,32,0.313,13,20,0.65,16,40,56,21,5,4,17,22,0.5379999999999999,0.518,0.376,0.235,38.1,80.0,60.9,53.8,5.6,6.2,15.3,112.9,89.4,2013-14,0,0
Sacramento Kings,Portland Trail Blazers,123,119,1,2014-01-07,10:00 PM,"Sleep Train Arena, Sacramento, California",40,85,0.47100000000000003,7,15,0.467,36,50,0.72,12,36,48,20,9,3,8,25,0.575,0.512,0.17600000000000002,0.588,24.5,72.0,48.5,50.0,8.7,4.8,7.0,119.2,115.4,2013-14,0,1
Miami Heat,New Orleans Pelicans,107,88,1,2014-01-07,7:30 PM,"AmericanAirlines Arena, Miami, Florida",40,78,0.513,9,27,0.33299999999999996,18,23,0.7829999999999999,9,30,39,24,6,2,12,18,0.607,0.5710000000000001,0.34600000000000003,0.295,23.7,71.4,48.8,60.0,6.8,2.9,12.0,121.0,99.5,2013-14,0,1
Dallas Mavericks,Los Angeles Lakers,110,97,1,2014-01-07,8:30 PM,"American Airlines Center, Dallas, Texas",48,90,0.5329999999999999,5,17,0.294,9,15,0.6,6,34,40,32,17,3,12,17,0.569,0.561,0.18899999999999997,0.16699999999999998,14.6,75.6,46.5,66.7,17.0,6.0,11.0,110.3,97.2,2013-14,0,1
Utah Jazz,Oklahoma City Thunder,112,101,1,2014-01-07,9:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",40,68,0.588,8,18,0.444,24,31,0.774,3,37,40,22,6,6,17,20,0.6859999999999999,0.647,0.265,0.456,10.7,71.2,50.0,55.0,6.4,10.9,17.2,118.6,106.9,2013-14,0,1
Denver Nuggets,Boston Celtics,129,98,1,2014-01-07,9:00 PM,"Pepsi Center, Denver, Colorado",43,83,0.518,14,31,0.452,29,38,0.763,14,42,56,30,5,10,21,28,0.647,0.602,0.373,0.45799999999999996,35.9,80.8,61.5,69.8,4.8,13.7,17.4,122.8,93.3,2013-14,0,1
Cleveland Cavaliers,Philadelphia 76ers,111,93,1,2014-01-07,7:00 PM,"Quicken Loans Arena, Cleveland, Ohio",44,89,0.494,13,28,0.46399999999999997,10,18,0.556,14,44,58,29,5,9,18,27,0.573,0.5670000000000001,0.315,0.20199999999999999,31.8,84.6,60.4,65.9,5.1,13.4,15.7,112.6,94.4,2013-14,0,1
Indiana Pacers,Toronto Raptors,86,79,1,2014-01-07,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",32,75,0.42700000000000005,1,11,0.091,21,26,0.8079999999999999,11,42,53,17,5,8,15,19,0.49700000000000005,0.433,0.147,0.34700000000000003,26.2,89.4,59.6,53.1,5.6,12.9,14.8,95.7,87.9,2013-14,0,1
Chicago Bulls,Phoenix Suns,92,87,1,2014-01-07,8:00 PM,"United Center, Chicago, Illinois",36,82,0.439,6,14,0.429,14,23,0.609,14,36,50,26,6,5,14,18,0.499,0.47600000000000003,0.171,0.28,30.4,80.0,54.9,72.2,6.6,8.5,13.2,101.5,96.0,2013-14,0,1
New York Knicks,Detroit Pistons,89,85,1,2014-01-07,7:30 PM,"Madison Square Garden (IV), New York, New York",33,81,0.40700000000000003,9,26,0.34600000000000003,14,20,0.7,9,29,38,24,10,4,13,22,0.496,0.46299999999999997,0.321,0.247,19.1,64.4,41.3,72.7,10.9,6.0,12.6,97.4,93.0,2013-14,0,1
Portland Trail Blazers,Sacramento Kings,119,123,0,2014-01-07,10:00 PM,"Sleep Train Arena, Sacramento, California",39,90,0.433,10,27,0.37,31,36,0.861,14,37,51,24,3,6,16,37,0.562,0.489,0.3,0.4,28.0,75.5,51.5,61.5,2.9,8.6,13.1,115.4,119.2,2013-14,0,0
New Orleans Pelicans,Miami Heat,88,107,0,2014-01-07,7:30 PM,"AmericanAirlines Arena, Miami, Florida",36,77,0.46799999999999997,3,9,0.33299999999999996,13,17,0.765,12,29,41,18,9,4,16,22,0.521,0.48700000000000004,0.11699999999999999,0.221,28.6,76.3,51.3,50.0,10.2,7.8,15.9,99.5,121.0,2013-14,0,0
Los Angeles Lakers,Dallas Mavericks,97,110,0,2014-01-07,8:30 PM,"American Airlines Center, Dallas, Texas",34,81,0.42,11,31,0.355,18,26,0.6920000000000001,11,35,46,21,6,3,19,16,0.525,0.488,0.38299999999999995,0.321,24.4,85.4,53.5,61.8,6.0,4.1,17.0,97.2,110.3,2013-14,0,0
Oklahoma City Thunder,Utah Jazz,101,112,0,2014-01-07,9:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",35,89,0.39299999999999996,6,34,0.17600000000000002,25,31,0.8059999999999999,15,25,40,18,13,2,10,27,0.49200000000000005,0.42700000000000005,0.382,0.348,28.8,89.3,50.0,51.4,13.8,4.0,8.9,106.9,118.6,2013-14,0,0
Boston Celtics,Denver Nuggets,98,129,0,2014-01-07,9:00 PM,"Pepsi Center, Denver, Colorado",35,91,0.385,4,18,0.222,24,32,0.75,10,25,35,22,8,2,14,28,0.466,0.40700000000000003,0.198,0.35200000000000004,19.2,64.1,38.5,62.9,7.6,3.8,11.8,93.3,122.8,2013-14,0,0
